"state","placefp","cbsa10","stab","placenm","cbsaname10","pop10","afact"
"State code","Place code","CBSA (2010)","State abbreviation","Place name","2010 CBSA name","Population (2010)","placefp to cbsa10 allocation factor"
"51","24496","40060","VA","East Highland Park CDP, VA","Richmond, VA Metropolitan Statistical Area",14796,1 
"51","24544","99999","VA","East Lexington CDP, VA","99999",1463,1 
"51","24752","99999","VA","Eastville town, VA","99999",305,1 
"51","24816","99999","VA","Ebony CDP, VA","99999",161,1 
"51","25008","99999","VA","Edinburg town, VA","99999",1041,1 
"51","25408","25500","VA","Elkton town, VA","Harrisonburg, VA Metropolitan Statistical Area",2726,1 
"51","25488","13980","VA","Elliston CDP, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",902,1 
"51","25792","28700","VA","Emory CDP, VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",1251,1 
"51","25808","99999","VA","Emporia city, VA","99999",5927,1 
"51","25877","40060","VA","Enon CDP, VA","Richmond, VA Metropolitan Statistical Area",3466,1 
"51","25968","16820","VA","Esmont CDP, VA","Charlottesville, VA Metropolitan Statistical Area",528,1 
"51","26128","40060","VA","Ettrick CDP, VA","Richmond, VA Metropolitan Statistical Area",6682,1 
"51","26384","99999","VA","Ewing CDP, VA","99999",439,1 
"51","26416","99999","VA","Exmore town, VA","99999",1460,1 
"51","26496","47900","VA","Fairfax city, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",22565,1 
"51","26592","47900","VA","Fairfax Station CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",12030,1 
"51","26701","47900","VA","Fair Lakes CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",7942,1 
"51","26736","13980","VA","Fairlawn CDP, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2367,1 
"51","26875","47900","VA","Fair Oaks CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",30223,1 
"51","26944","99999","VA","Fairview CDP, VA","99999",240,1 
"51","27040","99999","VA","Fairview Beach CDP, VA","99999",391,1 
"51","27200","47900","VA","Falls Church city, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",12332,1 
"51","27264","47900","VA","Falmouth CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",4274,1 
"51","27296","99999","VA","Fancy Gap CDP, VA","99999",237,1 
"51","27440","40060","VA","Farmville town, VA","Richmond, VA Metropolitan Statistical Area",531,0.065 
"51","27440","99999","VA","Farmville town, VA","99999",7685,0.935 
"51","27712","40220","VA","Ferrum CDP, VA","Roanoke, VA Metropolitan Statistical Area",2043,1 
"51","27744","32300","VA","Fieldale CDP, VA","Martinsville, VA Micropolitan Statistical Area",879,1 
"51","27824","40220","VA","Fincastle town, VA","Roanoke, VA Metropolitan Statistical Area",353,1 
"51","27968","44420","VA","Fishersville CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",7462,1 
"51","28496","99999","VA","Flint Hill CDP, VA","99999",209,1 
"51","28528","47900","VA","Floris CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",8375,1 
"51","28544","99999","VA","Floyd town, VA","99999",425,1 
"51","28688","31340","VA","Forest CDP, VA","Lynchburg, VA Metropolitan Statistical Area",9106,1 
"51","29008","47900","VA","Fort Belvoir CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",7100,1 
"51","29040","99999","VA","Fort Chiswell CDP, VA","99999",939,1 
"51","29136","47900","VA","Fort Hunt CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",16045,1 
"51","29152","40060","VA","Fort Lee CDP, VA","Richmond, VA Metropolitan Statistical Area",3393,1 
"51","29552","47900","VA","Franconia CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",18245,1 
"51","29600","99999","VA","Franklin city, VA","99999",8582,1 
"51","29628","47900","VA","Franklin Farm CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",19288,1 
"51","29744","47900","VA","Fredericksburg city, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",24286,1 
"51","29840","16820","VA","Free Union CDP, VA","Charlottesville, VA Metropolitan Statistical Area",193,1 
"51","29920","99999","VA","Fries town, VA","99999",484,1 
"51","29968","47900","VA","Front Royal town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",14440,1 
"51","30176","47900","VA","Gainesville CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",11481,1 
"51","30208","99999","VA","Galax city, VA","99999",7042,1 
"51","30384","99999","VA","Gargatha CDP, VA","99999",381,1 
"51","30480","99999","VA","Gasburg CDP, VA","99999",481,1 
"51","30496","28700","VA","Gate City town, VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",2034,1 
"51","30618","47900","VA","George Mason CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",9496,1 
"51","31056","28700","VA","Glade Spring town, VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",1456,1 
"51","31136","99999","VA","Glasgow town, VA","99999",1133,1 
"51","31200","40060","VA","Glen Allen CDP, VA","Richmond, VA Metropolitan Statistical Area",14774,1 
"51","31376","13980","VA","Glen Lyn town, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",115,1 
"51","31488","40220","VA","Glenvar CDP, VA","Roanoke, VA Metropolitan Statistical Area",976,1 
"51","31608","47260","VA","Gloucester Courthouse CDP, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",2951,1 
"51","31616","47260","VA","Gloucester Point CDP, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",9402,1 
"51","31808","40060","VA","Goochland CDP, VA","Richmond, VA Metropolitan Statistical Area",861,1 
"51","31936","99999","VA","Gordonsville town, VA","99999",1496,1 
"51","31968","99999","VA","Goshen town, VA","99999",361,1 
"51","32320","14140","VA","Gratton CDP, VA","Bluefield, WV-VA Micropolitan Statistical Area",937,1 
"51","32496","47900","VA","Great Falls CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",15427,1 
"51","32560","99999","VA","Greenbackville CDP, VA","99999",192,1 
"51","32592","47900","VA","Greenbriar CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",8166,1 
"51","32624","99999","VA","Greenbush CDP, VA","99999",220,1 
"51","32944","44420","VA","Greenville CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",832,1 
"51","33232","19260","VA","Gretna town, VA","Danville, VA Metropolitan Statistical Area",1267,1 
"51","33488","25500","VA","Grottoes town, VA","Harrisonburg, VA Metropolitan Statistical Area",2661,0.997 
"51","33488","44420","VA","Grottoes town, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",7,0.003 
"51","33584","47900","VA","Groveton CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",14598,1 
"51","33648","99999","VA","Grundy town, VA","99999",1021,1 
"51","33824","47260","VA","Gwynn CDP, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",602,1 
"51","34064","99999","VA","Halifax town, VA","99999",1309,1 
"51","34176","99999","VA","Hallwood town, VA","99999",206,1 
"51","34240","47900","VA","Hamilton town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",506,1 
"51","34304","99999","VA","Hampden-Sydney CDP, VA","99999",1450,1 
"51","35000","47260","VA","Hampton city, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",137436,1 
"51","35160","40060","VA","Hanover CDP, VA","Richmond, VA Metropolitan Statistical Area",252,1 
"51","35240","99999","VA","Harborton CDP, VA","99999",131,1 
"51","35624","25500","VA","Harrisonburg city, VA","Harrisonburg, VA Metropolitan Statistical Area",48914,1 
"51","35640","44420","VA","Harriston CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",909,1 
"51","35912","47900","VA","Hayfield CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",3909,1 
"51","35976","47900","VA","Haymarket town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",1782,1 
"51","36008","99999","VA","Haysi town, VA","99999",498,1 
"51","36216","99999","VA","Heathsville CDP, VA","99999",142,1 
"51","36445","40220","VA","Henry Fork CDP, VA","Roanoke, VA Metropolitan Statistical Area",1234,1 
"51","36648","47900","VA","Herndon town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",23292,1 
"51","37032","40060","VA","Highland Springs CDP, VA","Richmond, VA Metropolitan Statistical Area",15711,1 
"51","37288","47900","VA","Hillsboro town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",80,1 
"51","37336","99999","VA","Hillsville town, VA","99999",2681,1 
"51","37544","13980","VA","Hiwassee CDP, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",264,1 
"51","37880","40220","VA","Hollins CDP, VA","Roanoke, VA Metropolitan Statistical Area",14673,1 
"51","38032","16820","VA","Hollymead CDP, VA","Charlottesville, VA Metropolitan Statistical Area",7690,1 
"51","38280","99999","VA","Honaker town, VA","99999",1449,1 
"51","38424","40060","VA","Hopewell city, VA","Richmond, VA Metropolitan Statistical Area",22591,1 
"51","38504","99999","VA","Horntown CDP, VA","99999",574,1 
"51","38552","32300","VA","Horse Pasture CDP, VA","Martinsville, VA Micropolitan Statistical Area",2227,1 
"51","38632","99999","VA","Hot Springs CDP, VA","99999",738,1 
"51","39064","47900","VA","Huntington CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",11267,1 
"51","39224","19260","VA","Hurt town, VA","Danville, VA Metropolitan Statistical Area",1304,1 
"51","39304","47900","VA","Hybla Valley CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",15801,1 
"51","39448","47900","VA","Idylwood CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",17288,1 
"51","39528","99999","VA","Independence town, VA","99999",947,1 
"51","39544","47900","VA","Independent Hill CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",7419,1 
"51","39920","40060","VA","Innsbrook CDP, VA","Richmond, VA Metropolitan Statistical Area",7753,1 
"51","40024","99999","VA","Iron Gate town, VA","99999",388,1 
"51","40088","99999","VA","Irvington town, VA","99999",432,1 
"51","40216","99999","VA","Ivanhoe CDP, VA","99999",551,1 
"51","40232","99999","VA","Ivor town, VA","99999",339,1 
"51","40248","16820","VA","Ivy CDP, VA","Charlottesville, VA Metropolitan Statistical Area",905,1 
"51","40536","40060","VA","Jarratt town, VA","Richmond, VA Metropolitan Statistical Area",136,0.213 
"51","40536","99999","VA","Jarratt town, VA","99999",502,0.787 
"51","41144","44420","VA","Jolivue CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",1129,1 
"51","41272","99999","VA","Jonesville town, VA","99999",1034,1 
"51","41656","99999","VA","Keller town, VA","99999",178,1 
"51","41832","99999","VA","Kenbridge town, VA","99999",1257,1 
"51","42104","99999","VA","Keokee CDP, VA","99999",416,1 
"51","42264","99999","VA","Keysville town, VA","99999",832,1 
"51","42424","99999","VA","Kilmarnock town, VA","99999",1487,1 
"51","42536","40060","VA","King and Queen Court House CDP, VA","Richmond, VA Metropolitan Statistical Area",85,1 
"51","42568","99999","VA","King George CDP, VA","99999",4457,1 
"51","42664","47900","VA","Kings Park CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",4333,1 
"51","42680","47900","VA","Kings Park West CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",13390,1 
"51","42746","47900","VA","Kingstowne CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",15556,1 
"51","42792","40060","VA","King William CDP, VA","Richmond, VA Metropolitan Statistical Area",252,1 
"51","43176","99999","VA","La Crosse town, VA","99999",604,1 
"51","43224","13980","VA","Lafayette CDP, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",449,1 
"51","43352","47900","VA","Lake Barcroft CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",9558,1 
"51","43359","40060","VA","Lake Caroline CDP, VA","Richmond, VA Metropolitan Statistical Area",2260,1 
"51","43392","49020","VA","Lake Holiday CDP, VA","Winchester, VA-WV Metropolitan Statistical Area",1905,1 
"51","43420","40060","VA","Lake LandOr CDP, VA","Richmond, VA Metropolitan Statistical Area",4223,1 
"51","43424","16820","VA","Lake Monticello CDP, VA","Charlottesville, VA Metropolitan Statistical Area",9920,1 
"51","43430","99999","VA","Lake of the Woods CDP, VA","99999",7177,1 
"51","43432","47900","VA","Lake Ridge CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",41058,1 
"51","43464","40060","VA","Lakeside CDP, VA","Richmond, VA Metropolitan Statistical Area",11849,1 
"51","43600","47900","VA","Lake Wilderness CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",2669,1 
"51","44048","47900","VA","Lansdowne CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",11253,1 
"51","44280","40060","VA","Laurel CDP, VA","Richmond, VA Metropolitan Statistical Area",16713,1 
"51","44430","47900","VA","Laurel Hill CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",6855,1 
"51","44476","32300","VA","Laurel Park CDP, VA","Martinsville, VA Micropolitan Statistical Area",675,1 
"51","44520","99999","VA","Lawrenceville town, VA","99999",1438,1 
"51","44620","40220","VA","Laymantown CDP, VA","Roanoke, VA Metropolitan Statistical Area",1979,1 
"51","44696","99999","VA","Lebanon town, VA","99999",3424,1 
"51","44952","99999","VA","Lee Mont CDP, VA","99999",125,1 
"51","44984","47900","VA","Leesburg town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",42616,1 
"51","45512","99999","VA","Lexington city, VA","99999",7042,1 
"51","45784","47900","VA","Lincolnia CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",22855,1 
"51","45957","47900","VA","Linton Hall CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",35725,1 
"51","46328","47900","VA","Loch Lomond CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",3701,1 
"51","46760","47900","VA","Long Branch CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",7593,1 
"51","47064","47900","VA","Lorton CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",18610,1 
"51","47136","47900","VA","Loudoun Valley Estates CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",3656,1 
"51","47144","40060","VA","Louisa town, VA","Richmond, VA Metropolitan Statistical Area",1555,1 
"51","47208","47900","VA","Lovettsville town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",1613,1 
"51","47224","16820","VA","Lovingston CDP, VA","Charlottesville, VA Metropolitan Statistical Area",520,1 
"51","47296","47900","VA","Lowes Island CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",10756,1 
"51","47352","99999","VA","Low Moor CDP, VA","99999",258,1 
"51","47496","99999","VA","Lunenburg CDP, VA","99999",165,1 
"51","47528","99999","VA","Luray town, VA","99999",4895,1 
"51","47672","31340","VA","Lynchburg city, VA","Lynchburg, VA Metropolitan Statistical Area",75568,1 
"51","47720","44420","VA","Lyndhurst CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",1490,1 
"51","48344","40060","VA","McKenney town, VA","Richmond, VA Metropolitan Statistical Area",483,1 
"51","48376","47900","VA","McLean CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",48115,1 
"51","48445","99999","VA","McMullin CDP, VA","99999",464,1 
"51","48450","47900","VA","McNair CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",17513,1 
"51","48488","99999","VA","Madison town, VA","99999",229,1 
"51","48520","31340","VA","Madison Heights CDP, VA","Lynchburg, VA Metropolitan Statistical Area",11285,1 
"51","48776","99999","VA","Makemie Park CDP, VA","99999",155,1 
"51","48952","47900","VA","Manassas city, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",37821,1 
"51","48968","47900","VA","Manassas Park city, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",14273,1 
"51","48996","40060","VA","Manchester CDP, VA","Richmond, VA Metropolitan Statistical Area",10804,1 
"51","49144","47900","VA","Mantua CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",7135,1 
"51","49320","99999","VA","Mappsburg CDP, VA","99999",60,1 
"51","49336","99999","VA","Mappsville CDP, VA","99999",440,1 
"51","49464","99999","VA","Marion town, VA","99999",5968,1 
"51","49656","47900","VA","Marshall CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",1480,1 
"51","49784","32300","VA","Martinsville city, VA","Martinsville, VA Micropolitan Statistical Area",13821,1 
"51","49792","47900","VA","Marumsco CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",35036,1 
"51","49998","47900","VA","Mason Neck CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",2005,1 
"51","50020","25500","VA","Massanetta Springs CDP, VA","Harrisonburg, VA Metropolitan Statistical Area",4833,1 
"51","50030","25500","VA","Massanutten CDP, VA","Harrisonburg, VA Metropolitan Statistical Area",2291,1 
"51","50104","47260","VA","Mathews CDP, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",555,1 
"51","50136","40060","VA","Matoaca CDP, VA","Richmond, VA Metropolitan Statistical Area",2403,1 
"51","50200","99999","VA","Maurertown CDP, VA","99999",770,1 
"51","50312","99999","VA","Max Meadows CDP, VA","99999",562,1 
"51","50568","40060","VA","Meadowbrook CDP, VA","Richmond, VA Metropolitan Statistical Area",18312,1 
"51","50776","28700","VA","Meadow View CDP, VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",967,1 
"51","50856","40060","VA","Mechanicsville CDP, VA","Richmond, VA Metropolitan Statistical Area",36348,1 
"51","50984","99999","VA","Melfa town, VA","99999",408,1 
"51","51192","47900","VA","Merrifield CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",15212,1 
"51","51208","13980","VA","Merrimac CDP, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2133,1 
"51","51362","99999","VA","Metompkin CDP, VA","99999",551,1 
"51","51432","44420","VA","Middlebrook CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",213,1 
"51","51448","47900","VA","Middleburg town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",673,1 
"51","51512","49020","VA","Middletown town, VA","Winchester, VA-WV Metropolitan Statistical Area",1265,1 
"51","51544","47900","VA","Midland CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",218,1 
"51","52120","40060","VA","Mineral town, VA","Richmond, VA Metropolitan Statistical Area",467,1 
"51","52408","99999","VA","Modest Town CDP, VA","99999",149,1 
"51","52658","47900","VA","Montclair CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",19570,1 
"51","52680","99999","VA","Monterey town, VA","99999",147,1 
"51","52904","40060","VA","Montrose CDP, VA","Richmond, VA Metropolitan Statistical Area",7993,1 
"51","52952","99999","VA","Montross town, VA","99999",384,1 
"51","52968","31340","VA","Montvale CDP, VA","Lynchburg, VA Metropolitan Statistical Area",698,1 
"51","53031","47900","VA","Moorefield Station CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",77,1 
"51","53480","19260","VA","Motley CDP, VA","Danville, VA Metropolitan Statistical Area",1015,1 
"51","53584","99999","VA","Mountain Road CDP, VA","99999",1100,1 
"51","53864","25500","VA","Mount Crawford town, VA","Harrisonburg, VA Metropolitan Statistical Area",433,1 
"51","53944","19260","VA","Mount Hermon CDP, VA","Danville, VA Metropolitan Statistical Area",3966,1 
"51","53992","99999","VA","Mount Jackson town, VA","99999",1994,1 
"51","54120","44420","VA","Mount Sidney CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",663,1 
"51","54144","47900","VA","Mount Vernon CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",12416,1 
"51","54904","13980","VA","Narrows town, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2029,1 
"51","54984","99999","VA","Nassawadox town, VA","99999",499,1 
"51","55000","99999","VA","Nathalie CDP, VA","99999",183,1 
"51","55272","47900","VA","Neabsco CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",12068,1 
"51","55400","16820","VA","Nellysford CDP, VA","Charlottesville, VA Metropolitan Statistical Area",1076,1 
"51","55448","99999","VA","Nelsonia CDP, VA","99999",523,1 
"51","55528","47900","VA","New Baltimore CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",8119,1 
"51","55592","40220","VA","New Castle town, VA","Roanoke, VA Metropolitan Statistical Area",153,1 
"51","55608","99999","VA","New Church CDP, VA","99999",205,1 
"51","55720","44420","VA","New Hope CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",797,1 
"51","55752","47900","VA","Newington CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",12943,1 
"51","55758","47900","VA","Newington Forest CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",12442,1 
"51","55800","40060","VA","New Kent CDP, VA","Richmond, VA Metropolitan Statistical Area",239,1 
"51","55848","99999","VA","New Market town, VA","99999",2146,1 
"51","56000","47260","VA","Newport News city, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",180719,1 
"51","56048","13980","VA","New River CDP, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",244,1 
"51","56096","99999","VA","Newsoms town, VA","99999",321,1 
"51","56304","28700","VA","Nickelsville town, VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",383,1 
"51","56464","47900","VA","Nokesville CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",1354,1 
"51","57000","47260","VA","Norfolk city, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",242803,1 
"51","57531","40220","VA","North Shore CDP, VA","Roanoke, VA Metropolitan Statistical Area",3094,1 
"51","57560","47900","VA","North Springfield CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",7274,1 
"51","57688","99999","VA","Norton city, VA","99999",3958,1 
"51","57870","99999","VA","Nottoway Court House CDP, VA","99999",84,1 
"51","58104","47900","VA","Oak Grove CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",1777,1 
"51","58184","99999","VA","Oak Hall CDP, VA","99999",255,1 
"51","58312","32300","VA","Oak Level CDP, VA","Martinsville, VA Micropolitan Statistical Area",857,1 
"51","58472","47900","VA","Oakton CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",34166,1 
"51","58696","47900","VA","Occoquan town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",934,1 
"51","59336","99999","VA","Onancock town, VA","99999",1263,1 
"51","59384","99999","VA","Onley town, VA","99999",516,1 
"51","59416","47900","VA","Opal CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",691,1 
"51","59496","99999","VA","Orange town, VA","99999",4721,1 
"51","60296","99999","VA","Painter town, VA","99999",229,1 
"51","60392","16820","VA","Palmyra CDP, VA","Charlottesville, VA Metropolitan Statistical Area",104,1 
"51","60488","31340","VA","Pamplin City town, VA","Lynchburg, VA Metropolitan Statistical Area",188,0.858 
"51","60488","99999","VA","Pamplin City town, VA","99999",31,0.142 
"51","60500","16820","VA","Pantops CDP, VA","Charlottesville, VA Metropolitan Statistical Area",3027,1 
"51","60680","99999","VA","Parksley town, VA","99999",842,1 
"51","60840","13980","VA","Parrott CDP, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",435,1 
"51","60888","99999","VA","Passapatanzy CDP, VA","99999",1283,1 
"51","60920","99999","VA","Pastoria CDP, VA","99999",649,1 
"51","60984","99999","VA","Patrick Springs CDP, VA","99999",1845,1 
"51","61208","13980","VA","Pearisburg town, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2786,1 
"51","61336","13980","VA","Pembroke town, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",1128,1 
"51","61464","40220","VA","Penhook CDP, VA","Roanoke, VA Metropolitan Statistical Area",801,1 
"51","61560","99999","VA","Pennington Gap town, VA","99999",1781,1 
"51","61832","40060","VA","Petersburg city, VA","Richmond, VA Metropolitan Statistical Area",32420,1 
"51","61896","99999","VA","Phenix town, VA","99999",226,1 
"51","62264","47900","VA","Pimmit Hills CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",6094,1 
"51","62738","16820","VA","Piney Mountain CDP, VA","Charlottesville, VA Metropolitan Statistical Area",1130,1 
"51","63190","13980","VA","Plum Creek CDP, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",1524,1 
"51","63288","14140","VA","Pocahontas town, VA","Bluefield, WV-VA Micropolitan Statistical Area",389,1 
"51","63768","47260","VA","Poquoson city, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",12150,1 
"51","63928","40060","VA","Port Royal town, VA","Richmond, VA Metropolitan Statistical Area",126,1 
"51","64000","47260","VA","Portsmouth city, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",95535,1 
"51","64152","47900","VA","Potomac Mills CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",5614,1 
"51","64272","99999","VA","Pound town, VA","99999",1037,1 
"51","64512","13980","VA","Prices Fork CDP, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",1066,1 
"51","64560","40060","VA","Prince George CDP, VA","Richmond, VA Metropolitan Statistical Area",2066,1 
"51","64880","13980","VA","Pulaski town, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",9086,1 
"51","64976","99999","VA","Pungoteague CDP, VA","99999",347,1 
"51","65008","47900","VA","Purcellville town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",7727,1 
"51","65120","47900","VA","Quantico town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",480,1 
